name	sample1	sample2	sample3	sample4	sample5	sample6	avgCONTROL	avgTRT
POFUT2	10.1561	10.1516	11.4876	9.95629	9.5339	10.7208	10.598433333333334	10.07033
POGK	17.7308	17.8128	19.0731	18.4146	19.7545	19.558	18.205566666666666	19.242366666666666
POGLUT1	6.56843	5.71748	6.44009	4.813	4.69464	5.3018	6.242	4.9364799999999995
POGZ	13.3757	12.3932	13.2761	13.6452	14.0573	13.8883	13.015	13.8636
POLA1	15.8728	15.2423	15.0445	12.9489	13.905	13.3012	15.386533333333333	13.385033333333332
POLA2	18.412	18.9024	18.6979	21.2352	20.6717	18.926	18.670766666666665	20.27763333333333
POLB	30.6364	28.103	25.4314	24.3456	26.9906	25.7705	28.056933333333333	25.702233333333336
POLD1	61.4517	62.2249	57.5014	68.0788	65.3065	64.3454	60.39266666666666	65.91023333333334
POLD2	168.802	169.346	154.907	154.677	150.832	155.212	164.3516666666667	153.57366666666667
POLD3	12.7299	10.9199	11.6182	9.95301	10.3632	10.9088	11.756	10.408336666666667
POLD4	12.5721	15.1018	16.9407	10.6774	12.2791	11.2712	14.871533333333334	11.409233333333333
POLDIP2	58.422	55.3912	57.0359	57.2102	58.6408	56.5087	56.9497	57.45323333333334
POLDIP3	21.7937	23.4601	22.8095	26.927	26.7138	24.9322	22.687766666666665	26.191000000000003
POLE	31.1565	32.3679	33.6801	36.0153	36.182	34.8449	32.4015	35.680733333333336
POLE2	16.2055	15.7385	14.1387	17.7393	15.3031	15.8784	15.360900000000001	16.306933333333333
POLE3	92.6984	87.6379	87.9071	87.1818	87.0641	83.7013	89.41446666666667	85.9824
POLE4	51.3694	54.6343	42.1154	66.4938	60.7583	54.7979	49.37303333333333	60.68333333333333
POLG	18.2206	17.8617	19.0862	27.1591	26.0031	24.2745	18.3895	25.812233333333335
POLG2	10.0216	8.69761	8.71446	10.9474	10.9027	10.9066	9.144556666666666	10.918899999999999
POLH	5.88928	5.22875	5.6943	5.00898	5.31357	5.14055	5.604110000000001	5.154366666666667
POLI	1.2025	1.24317	1.34453	1.06741	1.09655	1.03191	1.2633999999999999	1.06529
POLK	6.38836	5.07089	6.07926	5.69975	5.47342	6.0494	5.846170000000001	5.740856666666666
POLL	7.34914	7.96434	8.54786	7.44627	7.31565	7.98094	7.953779999999999	7.580953333333333
POLM	2.63134	2.44146	2.71237	2.43572	1.99877	2.05489	2.595056666666667	2.163126666666667
POLQ	2.94149	2.79009	3.37611	4.16607	4.25943	4.0299	3.0358966666666665	4.1518
POLR1A	10.5767	9.48903	10.0745	13.5604	14.3375	14.4583	10.046743333333334	14.118733333333333
POLR1B	7.49696	6.9824	7.95584	9.17979	9.691	8.86337	7.478400000000001	9.24472
POLR1C	45.7614	42.3226	42.9456	47.4413	51.0876	46.2441	43.67653333333334	48.257666666666665
POLR1D	82.5866	87.0077	89.5712	60.0196	61.3874	61.8067	86.38850000000001	61.07123333333333
POLR1E	45.5299	47.4429	49.1369	35.0125	36.7836	36.0422	47.3699	35.9461
POLR2A	34.1224	35.0141	34.6231	54.7028	54.0445	49.0884	34.586533333333335	52.6119
POLR2B	70.5022	67.3908	69.5082	73.1701	77.0748	75.4698	69.13373333333334	75.23823333333333
POLR2C	70.5184	71.2176	65.5559	80.7003	84.3219	79.0742	69.0973	81.36546666666668
POLR2D	39.1091	38.9601	40.9108	39.0407	40.0269	38.9674	39.66	39.345
POLR2E	76.648	78.072	68.0108	82.6419	77.6888	78.501	74.2436	79.61056666666667
POLR2F	26.8521	29.8832	23.5214	34.1181	30.7805	30.9895	26.752233333333333	31.9627
POLR2G	126.783	126.005	123.842	98.4125	99.3426	92.6548	125.54333333333334	96.8033
POLR2H	63.0808	62.3021	56.7353	57.9845	59.9353	54.6582	60.706066666666665	57.526
POLR2I	45.4548	43.2118	44.6171	35.2544	35.1283	35.2333	44.427899999999994	35.205333333333336
POLR2J	80.7365	79.8426	75.6792	75.9677	75.6052	76.4056	78.75276666666667	75.99283333333334
POLR2J2	1.10875	1.13758	1.78403	1.66492	1.06887	0.540248	1.3434533333333334	1.091346
POLR2J3	6.10811	5.77232	6.01915	5.61609	5.58631	5.70564	5.966526666666667	5.6360133333333335
POLR2J4	1.69962	1.61434	1.77804	1.87405	1.59093	1.77014	1.6973333333333331	1.7450400000000001
POLR2K	88.5929	83.1369	71.6393	70.9902	66.323	67.7827	81.12303333333334	68.3653
POLR2L	101.256	97.4842	90.5709	154.967	151.422	152.223	96.43703333333333	152.87066666666666
POLR2M	16.9827	15.8261	15.5044	15.349	15.2937	14.2965	16.104400000000002	14.979733333333334
POLR3A	11.9915	11.4855	11.5247	12.4953	14.2587	13.5867	11.667233333333334	13.4469
POLR3B	14.3172	12.1434	14.3901	11.7381	10.9461	10.6996	13.616900000000001	11.127933333333331
POLR3C	21.7799	20.5299	20.2529	19.8474	20.6857	20.0395	20.854233333333337	20.19086666666667
POLR3D	16.665	13.9237	15.0846	19.7296	17.3687	18.7344	15.224433333333332	18.6109
POLR3E	28.5613	29.2237	30.2085	26.8124	27.7277	26.1381	29.331166666666665	26.892733333333336
POLR3F	7.71399	8.05513	9.16143	7.49551	8.42072	7.55102	8.310183333333333	7.822416666666666
POLR3G	9.14817	7.24127	7.56805	9.6931	8.95493	9.22914	7.98583	9.29239
POLR3GL	48.3975	49.3703	41.7764	38.8337	34.063	36.3434	46.51473333333333	36.41336666666667
POLR3H	15.7297	16.3358	16.0678	18.3265	19.1934	19.0486	16.044433333333334	18.856166666666667
POLR3K	69.7403	73.3967	70.1377	78.6359	87.6519	82.0016	71.09156666666667	82.76313333333333
POLRMT	29.5848	32.935	31.2747	34.6015	35.8255	36.4273	31.264833333333332	35.6181
POM121	41.2443	40.8942	43.749	45.5744	47.1622	48.0149	41.9625	46.91716666666667
POM121C	29.2448	30.0096	31.9226	32.7975	33.437	33.0922	30.392333333333337	33.1089
POMGNT1	22.7199	25.1376	23.1863	25.215	26.3833	27.6009	23.68126666666667	26.39973333333333
POMGNT2	9.58817	9.14592	10.1063	9.95204	10.4331	9.13738	9.613463333333334	9.84084
POMK	2.65289	1.73332	2.41637	2.52424	2.88827	2.09378	2.267526666666667	2.5020966666666666
POMP	92.9798	89.7043	78.8991	93.844	90.0649	83.5956	87.19440000000002	89.16816666666666
POMT1	9.29495	9.60614	9.68064	10.615	11.3859	11.1187	9.527243333333333	11.039866666666668
POMT2	3.72178	3.83447	3.81545	3.43821	3.82242	3.47051	3.790566666666667	3.5770466666666665
POMZP3	8.98987	11.4365	12.105	12.7408	10.471	10.0345	10.843789999999998	11.082099999999999
PON2	11.4423	11.8656	12.1035	13.5421	12.6093	14.0291	11.8038	13.393499999999998
POP1	3.79166	3.09617	3.76584	10.2561	9.8207	8.52752	3.5512233333333327	9.534773333333334
POP4	22.1163	23.164	18.563	15.998	16.5684	16.8253	21.2811	16.4639
POP5	50.7235	47.9595	47.184	45.2617	44.9112	40.5288	48.62233333333333	43.56723333333333
POP7	82.6749	90.6315	81.9749	93.5973	83.1029	87.1527	85.09376666666667	87.95096666666666
POPDC3	4.13441	5.27518	4.99051	4.31152	4.10514	4.24553	4.8000333333333325	4.22073
POR	37.9573	40.718	38.4877	44.5685	44.2566	42.4692	39.054333333333325	43.76476666666667
PORCN	2.61234	2.78616	2.55528	1.98608	2.3516	2.49843	2.65126	2.278703333333333
POT1	28.8699	25.7225	24.7314	21.2235	23.991	24.2888	26.441266666666667	23.167766666666665
POTEE	2.5155	2.38576	2.7602	2.25575	2.304	2.11114	2.55382	2.2236299999999996
POU2F1	5.35284	4.82682	5.16951	4.60652	4.68089	4.65723	5.116389999999999	4.6482133333333335
POU4F1	2.04105	1.98044	2.38433	1.55319	1.55058	1.767	2.1352733333333336	1.62359
PP7080	16.912	18.277	18.7382	19.376	19.9948	20.6273	17.975733333333334	19.99936666666667
PPA1	363.744	351.549	335.953	304.554	304.705	303.513	350.41533333333336	304.2573333333333
PPA2	42.9572	48.2719	42.6186	24.3335	24.0539	24.7956	44.6159	24.394333333333332
PPAN	30.004	30.4124	32.6101	44.8294	38.3387	39.105	31.00883333333333	40.7577
PPAN-P2RY11	8.61573	7.81581	9.16009	7.4782	7.86319	9.20745	8.530543333333332	8.182946666666666
PPAP2A	3.78886	3.90261	3.01754	3.44248	3.53424	3.1683	3.5696700000000003	3.3816733333333335
PPAPDC1B	0.795604	1.35292	1.49112	0.672482	1.12406	1.07493	1.2132146666666668	0.9571573333333333
PPAPDC2	5.70373	6.25491	5.84663	4.90727	4.78984	4.86115	5.93509	4.852753333333333
PPARD	7.6468	8.01013	6.50515	7.48436	9.44874	9.11376	7.38736	8.682286666666666
PPARGC1B	3.9989	3.41991	4.09478	3.38942	3.66562	3.77141	3.8378633333333334	3.6088166666666663
PPAT	18.0612	16.1061	16.6494	21.2861	22.0666	22.1689	16.9389	21.840533333333337
PPCDC	7.18966	6.48077	5.33897	4.60492	4.64715	4.80753	6.3364666666666665	4.686533333333333
PPCS	10.7569	12.8519	11.3156	7.26222	8.57471	8.58089	11.641466666666668	8.139273333333334
PPDPF	184.39	208.695	181.465	180.011	163.52	185.316	191.51666666666665	176.28233333333333
PPFIA1	14.4965	13.4281	14.4684	18.6314	17.3816	17.9346	14.131	17.982533333333333
PPFIA3	3.37121	3.95688	3.3799	4.63764	4.93319	5.54205	3.5693299999999994	5.037626666666667
PPHLN1	39.9313	39.8298	38.2386	38.8114	38.2025	37.5786	39.33323333333333	38.1975
PPIA	825.728	824.721	737.509	860.851	839.023	772.381	795.986	824.085
PPIB	526.548	579.302	575.507	352.442	350.629	339.972	560.4523333333333	347.68100000000004
PPIC	4.29404	4.79163	5.78177	8.02188	9.26366	8.28462	4.955813333333333	8.523386666666665
PPID	40.5186	38.5735	34.5256	34.3191	34.9967	34.1887	37.872566666666664	34.5015
PPIE	62.1561	60.8823	56.0105	61.1592	61.3869	57.2885	59.682966666666665	59.94486666666666
PPIF	131.998	144.525	146.143	135.662	142.705	134.578	140.8886666666667	137.64833333333334
PPIG	60.4239	55.6021	55.4916	63.3235	65.3139	61.778	57.17253333333334	63.4718
PPIH	209.016	199.503	175.864	182.522	174.224	176.865	194.79433333333336	177.87033333333332
PPIL1	82.1455	76.456	72.157	72.8398	72.458	67.4955	76.91949999999999	70.9311
PPIL2	112.579	110.568	112.291	124.707	117.245	113.99	111.81266666666666	118.64733333333334
PPIL3	25.5587	23.4598	19.4554	15.7732	17.2379	15.1104	22.824633333333335	16.040499999999998
PPIL4	18.0725	16.7778	17.0077	20.5254	20.7759	20.669	17.286	20.656766666666666
PPIP5K1	11.7059	12.3144	11.5203	10.0311	10.8419	10.896	11.846866666666665	10.589666666666668
PPIP5K2	20.0758	18.0645	18.9288	22.4394	22.5526	22.1507	19.02303333333333	22.3809
PPM1A	7.47885	8.15871	7.98493	8.95643	8.74438	7.9987	7.874163333333333	8.566503333333332
PPM1B	17.633	16.674	15.0843	17.2293	16.4983	16.9879	16.463766666666668	16.905166666666663
PPM1D	6.5842	6.40262	6.32298	8.12545	7.88373	7.50089	6.436599999999999	7.83669
PPM1E	4.69319	4.67616	4.59128	2.14319	2.34908	1.95454	4.653543333333334	2.1489366666666663
PPM1F	56.9117	61.9653	58.942	49.3739	49.64	52.2873	59.273	50.43373333333333
PPM1G	105.535	105.515	107.563	118.658	120.83	122.542	106.20433333333334	120.67666666666666
PPM1H	6.66666	6.8962	7.08142	5.76078	5.99308	6.31028	6.881426666666667	6.02138
PPM1J	3.42057	3.16664	3.17668	3.8221	4.50422	4.54393	3.25463	4.290083333333333
PPM1K	1.62356	1.23096	1.49459	1.21025	1.41073	1.20299	1.4497033333333331	1.2746566666666668
PPM1M	5.43457	5.9863	5.1953	1.9749	2.14678	2.33877	5.5387233333333334	2.1534833333333334
PPM1N	2.60372	2.65034	2.49151	1.8925	1.77263	1.53692	2.5818566666666665	1.7340166666666665
PPME1	26.5522	27.1399	25.9128	32.5889	35.2038	33.5212	26.534966666666666	33.7713
PPOX	22.5412	23.7078	23.1783	13.8379	14.4839	13.0035	23.142433333333333	13.7751
PPP1CA	179.702	184.841	179.646	171.382	168.958	163.169	181.39633333333333	167.83633333333333
PPP1CB	37.0664	33.3514	31.4635	33.5661	32.3805	31.1467	33.960433333333334	32.36443333333333
PPP1CC	152.23	146.118	138.195	147.994	140.751	142.934	145.51433333333333	143.893
PPP1R10	29.7749	30.1406	30.1914	31.5396	30.1817	31.3421	30.035633333333333	31.021133333333335
PPP1R11	42.6136	41.6431	39.4207	36.3707	39.5162	35.6507	41.2258	37.1792
PPP1R12A	17.5308	17.1574	16.5653	21.0785	22.1746	21.497	17.0845	21.583366666666667
PPP1R12B	3.06587	2.79625	3.17407	2.88626	3.08576	2.89656	3.0120633333333333	2.9561933333333337
PPP1R12C	30.4122	34.6401	32.211	37.984	36.6915	36.7652	32.4211	37.146899999999995
PPP1R13L	2.09348	2.1037	2.55435	1.1826	1.68749	1.8859	2.25051	1.5853300000000001
PPP1R14A	58.7067	62.591	60.1215	64.6557	65.6141	74.6752	60.47306666666666	68.315
PPP1R14B	248.071	264.193	242.494	283.285	263.77	278.009	251.586	275.02133333333336
PPP1R14C	16.8086	16.2376	15.7972	16.5752	15.8463	14.8275	16.281133333333333	15.749666666666664
PPP1R15A	71.4307	77.5539	68.232	63.9787	60.3203	61.7964	72.40553333333334	62.031800000000004
PPP1R15B	18.3677	17.3188	18.1378	20.8834	21.3918	21.471800000000002	17.941433333333332	21.249
PPP1R16A	15.6679	18.1736	19.114	18.3626	17.3755	20.0426	17.651833333333332	18.593566666666668
PPP1R16B	6.01562	7.25702	6.60053	3.39175	3.4764	3.3619	6.624389999999999	3.410016666666667
PPP1R18	40.8529	42.1272	43.2838	32.4	36.4855	37.2558	42.08796666666667	35.380433333333336
PPP1R2	22.159	19.9416	19.1335	18.3841	17.5033	17.3911	20.411366666666666	17.7595
PPP1R21	3.81047	3.61127	4.39671	3.69087	4.09791	3.68326	3.939483333333333	3.8240133333333333
PPP1R26	10.0874	11.2406	11.8006	8.42469	8.97354	10.2738	11.042866666666669	9.22401
PPP1R26-AS1	3.38408	3.19616	3.29208	2.21993	2.22864	2.61666	3.2907733333333336	2.3550766666666667
PPP1R27	0.817777	0.593699	0.691068	4.39635	3.78575	3.53966	0.700848	3.9072533333333332
PPP1R35	40.6668	42.2804	38.0177	43.5927	43.1383	44.2361	40.32163333333333	43.655699999999996
PPP1R37	7.66946	8.43367	8.02665	9.84832	9.15683	9.96496	8.04326	9.656703333333333
PPP1R3B	1.681	1.80841	1.80614	1.65653	1.71097	1.93028	1.7651833333333335	1.7659266666666669
PPP1R3D	1.74336	1.44913	1.93727	1.5093	1.26536	1.2348	1.70992	1.3364866666666666
PPP1R3E	3.76623	3.4225	3.90604	3.10557	3.41101	3.70345	3.698256666666667	3.4066766666666672
PPP1R7	37.6915	37.3597	37.1428	27.2465	28.4651	28.8176	37.397999999999996	28.1764
PPP1R8	49.2302	48.5586	46.0706	55.3374	50.1862	50.5649	47.953133333333334	52.029500000000006
PPP1R9B	16.3441	16.3653	16.2883	17.5279	17.9555	19.3372	16.33256666666667	18.273533333333333
PPP2CA	126.431	118.872	111.99	111.882	110.87	107.973	119.09766666666667	110.24166666666667
PPP2CB	57.8934	55.5448	52.3915	48.7696	50.2453	48.9326	55.27656666666667	49.31583333333333
PPP2R1A	88.6367	91.449	86.0723	82.538	81.6914	80.052	88.71933333333334	81.42713333333334
PPP2R1B	18.4825	16.6061	17.6671	17.0969	18.8169	17.1478	17.585233333333335	17.6872
PPP2R2A	22.9725	21.9597	22.8363	30.097	30.0262	27.799	22.5895	29.3074
PPP2R2D	7.9179	8.45758	7.31095	7.83237	7.71533	7.22384	7.895476666666667	7.590513333333333
PPP2R3C	15.8022	15.9984	14.4849	14.0036	12.2424	12.7741	15.4285	13.0067
PPP2R4	50.194	49.753	43.6948	43.7528	45.051	40.7266	47.880599999999994	43.17679999999999
PPP2R5A	39.3614	35.0969	33.3921	42.0317	45.0016	46.776	35.95013333333333	44.603100000000005
PPP2R5B	2.67049	2.81904	3.51834	3.14864	3.14652	3.19594	3.0026233333333336	3.1637
PPP2R5C	146.661	139.686	134.963	106.318	105.973	110.979	140.43666666666664	107.75666666666666
PPP2R5D	26.872	25.8913	27.862	23.8908	23.003	26.8261	26.8751	24.5733
PPP2R5E	10.6781	10.029	10.5524	10.536	11.0175	11.2307	10.419833333333335	10.928066666666666
PPP3CA	1.35366	1.50531	1.87407	2.16364	2.12381	2.11714	1.57768	2.134863333333333
PPP3CB	15.7663	14.2934	16.334	14.1964	13.7272	15.4854	15.464566666666665	14.469666666666667
PPP3CB-AS1	3.07466	2.34093	2.44288	2.5084	2.4293	2.36268	2.6194900000000003	2.4334599999999997
PPP3CC	12.6355	11.9163	12.4058	12.5036	11.5603	11.4248	12.3192	11.829566666666667
PPP3R1	41.4295	39.2174	36.7968	42.0564	39.9391	39.6657	39.14789999999999	40.553733333333334
PPP4C	113.598	120.878	106.521	106.901	108.034	104.091	113.66566666666667	106.342
PPP4R1	37.5559	38.189	36.4101	39.1763	37.4767	35.6793	37.385	37.4441
PPP4R1L	2.63363	3.19373	2.82472	2.44016	2.23469	2.47554	2.884026666666667	2.3834633333333333
PPP4R2	34.0315	32.6356	34.5963	41.0054	41.8542	38.5096	33.754466666666666	40.4564
PPP4R3A	17.5381	16.0556	16.9026	16.4943	16.2808	15.6679	16.8321	16.147666666666666
PPP4R3B	20.4527	18.0492	17.8477	15.3632	14.9314	15.7683	18.783199999999997	15.3543
PPP5C	53.6191	54.7625	52.526	61.1064	60.8671	61.5159	53.635866666666665	61.16313333333333
PPP6C	27.3834	26.225	26.0943	26.027	26.4115	25.6338	26.567566666666668	26.024100000000004
PPP6R1	73.8054	76.7921	71.5866	67.4322	67.3121	69.746	74.06136666666667	68.16343333333333
PPP6R2	18.221800000000002	19.0965	17.572	15.2716	15.5433	15.4757	18.296766666666667	15.4302
PPP6R3	40.7074	36.325	38.7211	40.0308	42.0643	41.0916	38.5845	41.06223333333333
PPRC1	12.7425	11.4505	12.6758	13.9336	13.5068	13.8489	12.2896	13.7631
PPT1	86.7348	80.6699	81.709	76.7854	76.8023	71.7712	83.0379	75.11963333333333
PPT2	38.6158	38.1572	36.0677	37.5466	40.2901	38.2386	37.613566666666664	38.691766666666666
PPT2-EGFL8	4.58958	4.03523	5.17653	3.66705	4.23401	3.9073	4.600446666666667	3.9361200000000003
PPTC7	10.1957	8.88377	9.37808	9.04394	10.2271	8.42229	9.485850000000001	9.23111
PPWD1	25.5892	22.2997	22.4837	29.4583	28.0216	26.4185	23.457533333333334	27.966133333333335
PQBP1	127.661	129.732	122.213	125.59	116.831	115.404	126.53533333333333	119.27499999999999
PQLC1	6.7679	7.09839	6.93602	7.38959	8.28035	9.08762	6.934103333333333	8.252519999999999
PQLC2	29.2915	34.7179	34.7576	40.5783	37.0302	36.5678	32.922333333333334	38.05876666666666
PQLC3	9.00294	9.6079	9.33202	5.21074	5.3428	5.84351	9.314286666666668	5.465683333333334
PRADC1	27.9822	28.2242	28.9225	25.1043	25.3743	25.6406	28.3763	25.37306666666667
PRAF2	7.54409	10.5455	8.4452	2.91888	2.8347	3.17047	8.84493	2.9746833333333336
PRAME	1140.79	1199.78	1184.72	1282.52	1327.79	1269.41	1175.0966666666666	1293.24
PRC1	69.2568	67.7806	63.2596	66.5047	66.4349	65.4435	66.76566666666666	66.12769999999999
PRC1-AS1	10.365	9.98285	8.50181	8.90675	10.1114	9.53816	9.616553333333334	9.518769999999998
PRCC	36.8497	36.6884	37.6475	42.8269	44.5145	43.5075	37.06186666666667	43.616299999999995
PRCP	17.7568	19.1481	18.6488	16.3937	19.1305	19.7729	18.5179	18.432366666666667
PRDM10	1.60185	1.69431	1.31879	2.01819	2.19419	1.81864	1.5383166666666668	2.01034
PRDM15	2.91144	2.56934	2.72921	3.82492	3.2465	2.75427	2.736663333333333	3.27523
PRDM2	12.4571	13.8033	13.1984	13.4636	12.9473	12.5428	13.152933333333332	12.984566666666666
PRDM4	15.2123	15.4804	14.9595	11.7682	12.3352	11.8733	15.2174	11.992233333333333
PRDX1	674.487	636.277	582.422	813.973	755.717	695.796	631.062	755.1619999999999
PRDX2	246.667	248.474	241.941	286.853	273.231	271.843	245.694	277.309
PRDX3	124.702	121.497	109.964	122.459	116.708	104.121	118.721	114.42933333333333
PRDX4	120.523	119.499	113.18	126.153	118.649	114.884	117.734	119.89533333333334
PRDX5	259.786	288.89	269.851	209.353	199.442	218.253	272.84233333333333	209.016
PRDX6	276.177	292.494	271.775	254.874	273.133	261.531	280.14866666666666	263.1793333333333
PREB	41.2264	42.858	44.5592	33.2737	31.9228	31.9842	42.8812	32.393566666666665
PRELID1	217.614	219.168	183.339	227.132	217.722	211.729	206.70700000000002	218.86100000000002
PRELID2	5.32763	4.88877	5.0082700000000004	5.33349	5.37101	5.20709	5.07489	5.303863333333333
PREP	18.37	16.4627	18.6858	20.297	22.7885	21.8344	17.8395	21.639966666666666
PREPL	26.1216	23.6967	24.4422	15.3944	14.5883	14.09	24.753500000000003	14.6909
PREX1	3.70019	3.38928	3.94914	6.56783	6.00078	6.19796	3.679536666666667	6.2555233333333335
PRF1	1.98295	1.2945	1.99074	3.79353	3.46842	2.46911	1.7560633333333333	3.243686666666667
PRG2	12.6658	16.4962	12.4212	6.68548	6.89368	5.4006	13.861066666666668	6.326586666666667
PRH1	2.24847	2.26719	2.56238	1.34731	2.38044	3.11041	2.3593466666666667	2.279386666666667
PRH1-PRR4	1.50054	1.16733	1.54061	1.57114	0.80434	0.57713	1.4028266666666667	0.9842033333333333
PRICKLE3	15.3896	17.0714	18.2187	12.9642	13.8023	14.9749	16.89323333333333	13.9138
PRICKLE4	4.32637	4.2852	4.69199	5.28008	6.9007	6.92101	4.43452	6.367263333333333
PRIM1	114.456	114.286	108.518	87.3362	86.3481	82.6918	112.42	85.45870000000001
PRIM2	15.4946	14.6725	14.897	16.0553	17.2128	15.3949	15.021366666666665	16.221
PRIMPOL	9.21176	8.90231	8.51029	6.70342	6.2141	7.44559	8.874786666666665	6.787703333333333
PRKAA1	17.3089	16.2702	16.5654	18.8771	18.4626	18.4865	16.71483333333333	18.60873333333333
PRKAB1	59.3798	63.8123	65.8715	51.7642	53.1986	55.7056	63.0212	53.55613333333333
PRKAB2	7.66725	7.35583	6.81419	3.55433	3.87567	4.31483	7.27909	3.9149433333333334
PRKACA	34.6559	35.6889	37.4356	36.7702	37.4593	39.1971	35.92679999999999	37.80886666666667
PRKACB	2.18224	1.65954	2.13072	1.17146	1.1534	1.60599	1.9908333333333335	1.3102833333333335
PRKAG1	60.3478	58.1612	52.773	43.0125	43.6653	44.407	57.094	43.69493333333333
PRKAG2	2.72424	2.96687	3.40483	2.65119	2.52391	3.0825	3.0319800000000003	2.7525333333333335
PRKAR1A	50.1816	48.8093	51.5057	44.32	47.0532	49.2259	50.165533333333336	46.866366666666664
PRKAR1B	7.78665	7.68891	8.69938	10.3163	9.79286	9.39725	8.058313333333333	9.835469999999999
PRKAR2A	21.0176	20.5349	21.6854	20.3447	20.0032	21.3791	21.0793	20.575666666666667
PRKAR2B	106.53	99.9012	88.2966	98.3801	99.1946	106.304	98.2426	101.29289999999999
PRKCA	8.39118	8.7685	8.95209	9.81626	10.2908	10.9844	8.703923333333334	10.36382
PRKCB	106.977	112.805	110.765	121.939	116.423	116.39	110.18233333333335	118.25066666666667
PRKCD	12.2403	13.0287	11.8226	10.5984	11.5711	10.8207	12.363866666666667	10.996733333333333
PRKCH	1.22641	1.33737	1.56104	1.22394	1.10589	1.25637	1.3749399999999998	1.1954
PRKCI	14.8639	12.8632	13.3868	17.203	17.854	19.8502	13.704633333333334	18.302400000000002
PRKCQ	10.4072	11.9415	11.5003	10.387	9.33792	8.88599	11.283000000000001	9.53697
PRKCQ-AS1	11.2084	11.5501	12.2111	10.8547	9.20577	9.67528	11.656533333333334	9.911916666666666
PRKCSH	115.562	131.618	125.597	94.3917	93.512	102.614	124.259	96.83923333333333
PRKD2	11.1941	12.4631	11.707	14.1871	14.0371	16.0362	11.788066666666667	14.753466666666668
PRKD3	8.14581	8.24513	8.32042	9.49956	9.37888	8.9742	8.237119999999999	9.284213333333334
PRKDC	48.6493	44.551	47.0941	56.4613	58.8756	54.6413	46.7648	56.659400000000005
PRKRA	27.2625	27.7534	29.3436	34.9482	32.6121	34.2674	28.119833333333332	33.942566666666664
PRKRIP1	16.5817	18.5075	16.7911	14.1337	16.2108	14.2662	17.293433333333336	14.870233333333331
PRKRIR	53.5629	53.3362	50.7404	52.4505	51.9071	53.0162	52.5465	52.45793333333333
PRKX	7.08351	6.82527	8.11284	7.82541	7.99087	8.59336	7.34054	8.136546666666666
PRKXP1	0.685244	0.616018	0.806249	0.92483	1.08508	1.0284	0.7025036666666665	1.01277
PRMT1	172.583	172.714	150.742	185.263	176.509	174.485	165.34633333333332	178.75233333333335
PRMT2	29.3002	30.2157	31.727	37.844	34.7739	33.8101	30.4143	35.476
PRMT3	26.4007	23.8125	22.6633	25.7353	24.3974	23.5552	24.292166666666663	24.562633333333334
PRMT5	94.8615	91.7799	87.0412	102.917	103.94	98.6712	91.22753333333333	101.84273333333333
PRMT6	19.1945	19.9523	19.7356	20.0937	21.1057	21.1346	19.627466666666667	20.778
PRMT7	21.3037	21.3576	21.3019	22.4241	22.0714	22.9122	21.321066666666667	22.469233333333335
PRMT9	4.6714	4.04592	4.04594	4.05029	4.45412	4.89391	4.2544200000000005	4.466106666666667
PRNP	21.2047	20.1323	19.3382	13.8429	14.6106	16.8336	20.225066666666667	15.095699999999999
PROCA1	2.89368	3.4921	3.12552	4.12933	4.23075	3.99661	3.1704333333333334	4.118896666666667
PROCR	1.86055	2.02317	2.23349	3.75234	4.47385	4.83106	2.03907	4.352416666666667
PRORSD1P	4.58852	4.55336	5.18587	4.38804	5.33868	5.278	4.775916666666667	5.001573333333333
PROS1	16.5269	16.294	16.9221	16.2642	15.7023	16.3913	16.581	16.119266666666665
PROSC	12.2279	11.6415	11.6933	8.25229	8.24515	10.0331	11.854233333333333	8.843513333333334
PROSER1	11.1197	10.7179	11.1254	13.1804	13.3108	13.3815	10.987666666666668	13.2909
PROSER2	4.18105	4.37942	4.29574	4.62823	4.39531	4.16982	4.285403333333333	4.397786666666667
PROSER2-AS1	15.8055	17.0999	17.3991	19.1911	20.6515	22.1384	16.76816666666667	20.66033333333333
PROSER3	5.49906	5.40005	5.49333	5.87818	6.01291	6.62409	5.464146666666667	6.171726666666667
PRPF18	15.7398	16.6533	14.8177	13.1015	11.8381	11.6618	15.736933333333335	12.200466666666665
PRPF19	109.727	112.889	102.089	112.302	111.292	106.115	108.235	109.903
PRPF3	31.1011	30.7293	31.2578	32.3428	33.3912	33.5161	31.0294	33.08336666666667
PRPF31	39.0363	41.6611	39.5066	45.0445	45.6825	44.5901	40.06799999999999	45.105700000000006
PRPF38A	59.6302	57.3316	59.7665	57.4705	58.4163	60.7236	58.90943333333334	58.870133333333335
PRPF38B	26.9796	24.6399	26.2908	29.1178	30.7152	32.4042	25.970100000000002	30.745733333333334
PRPF39	16.503	15.5438	15.486	15.6892	15.0109	16.1966	15.844266666666664	15.632233333333332
PRPF4	25.1343	23.7293	25.3057	31.0979	31.081	31.144	24.7231	31.107633333333336
PRPF40A	50.1857	45.6105	46.6419	58.7156	58.8676	56.6826	47.479366666666664	58.08860000000001
PRPF40B	2.07989	1.61219	1.80287	1.33269	1.3238	1.38715	1.8316499999999998	1.34788
PRPF4B	26.2324	24.3704	26.1314	29.6169	29.8857	29.1288	25.57806666666667	29.5438
PRPF6	50.7249	54.0927	51.2287	48.392	47.3573	45.9877	52.015433333333334	47.245666666666665
